UserID,Question,Answer,Difficulty,Topic
4179,"Which Dutch football manager was nicknamed ""The Iron Tulip""?",Louis van Gaal,Hard,Match the Nickname
4180,"Which Argentine football manager is known as ""El Loco""?",Marcelo Bielsa,Hard,Match the Nickname
4181,"Which Indian cricket legend inherited the nickname ""The Little Master"" after Sunil Gavaskar?",Sachin Tendulkar,Hard,Match the Nickname
4182,"Which Pakistani fast bowler was known as ""The Rawalpindi Express""?",Shoaib Akhtar,Hard,Match the Nickname
4183,"Which West Indian cricket legend was known as ""The Master Blaster""?",Viv Richards,Hard,Match the Nickname
4184,"Which Michigan peninsula was at the centre of the mining region known as ""The Copper Country""?",Keweenaw Peninsula,Hard,Match the Nickname
4185,"Which Himalayan kingdom is known as ""The Land of the Thunder Dragon""?",Bhutan,Hard,Match the Nickname
4186,"Which Indian independence figure was known as ""The Grand Old Man of India""?",Dadabhai Naoroji,Hard,Match the Nickname
4187,"Which Balkan capital's name translates as ""The White City""?",Belgrade,Hard,Match the Nickname
4188,"Which 17th-century Swedish king was known as ""The Lion of the North""?",Gustavus Adolphus,Hard,Match the Nickname
4189,"Which 15th-century French king was known as ""The Universal Spider""?",Louis XI,Hard,Match the Nickname
4190,"Which French revolutionary was known as ""The Sea-Green Incorruptible""?",Maximilien Robespierre,Hard,Match the Nickname
4191,"Which Ottoman sultan was known as ""The Lawgiver""?",Suleiman the Magnificent,Hard,Match the Nickname
4192,Who was the first person to walk on the moon?,Neil Armstrong,Easy,Famous Firsts
4193,What was the name of the first artificial Earth satellite launched into space?,Sputnik 1,Easy,Famous Firsts
4194,Who was the first Black president of the United States?,Barack Obama,Easy,Famous Firsts
4195,What was the title of the first feature-length animated film released by Disney?,Snow White and the Seven Dwarfs,Easy,Famous Firsts
4196,Who was the first woman to fly solo across the Atlantic Ocean?,Amelia Earhart,Easy,Famous Firsts
4197,Which country became the first to win the FIFA Men's World Cup in 1930?,Uruguay,Easy,Famous Firsts
4198,What was the title of the first video uploaded to YouTube in 2005?,Me at the zoo,Easy,Famous Firsts
4199,Who was the first woman to win a Nobel Prize?,Marie Curie,Easy,Famous Firsts
4200,Which film was the first to gross over one billion dollars worldwide?,Titanic,Easy,Famous Firsts
4201,What was the first commercially successful video game released by Atari in 1972?,Pong,Easy,Famous Firsts
4202,Who became the first billionaire rapper in 2019?,Jay-Z,Easy,Famous Firsts
4203,Who is the first character to speak in the first released Star Wars film?,C-3PO,Easy,Famous Firsts
4204,"Which superhero starred in the first film in the Marvel Cinematic Universe, released in 2008?",Iron Man,Easy,Famous Firsts
4205,"What was Apple's first smartphone, released in 2007, called?",iPhone,Easy,Famous Firsts
4206,Which animal was the first mammal cloned from an adult somatic cell?,Dolly the sheep,Easy,Famous Firsts
4207,Who was the first female Prime Minister of the United Kingdom?,Margaret Thatcher,Easy,Famous Firsts
4208,What is the name of the first book in the Harry Potter series?,Harry Potter and the Philosopher's Stone,Easy,Famous Firsts
4209,Which social media platform popularised the hashtag?,Twitter,Easy,Famous Firsts
4210,Which player became the first to score 100 points in a single NBA game?,Wilt Chamberlain,Easy,Famous Firsts
4211,Who was the first African American player to break Major League Baseball's modern colour barrier?,Jackie Robinson,Easy,Famous Firsts
4212,What was the first non-English-language film to win the Academy Award for Best Picture?,Parasite,Easy,Famous Firsts
4213,Who was the first human to journey into outer space?,Yuri Gagarin,Easy,Famous Firsts
4214,Which African country became the first to reach a FIFA Men's World Cup semi-final in 2022?,Morocco,Easy,Famous Firsts
4215,Who became the first female Vice President of the United States?,Kamala Harris,Easy,Famous Firsts
4216,What was the first full-length CGI animated feature film?,Toy Story,Easy,Famous Firsts
4217,Who was the first winner of American Idol?,Kelly Clarkson,Easy,Famous Firsts
4218,What was the first planet discovered using a telescope?,Uranus,Easy,Famous Firsts
4219,Who was the first person to reach the South Pole?,Roald Amundsen,Easy,Famous Firsts
4220,Who became the first artist to win the Grammy for Album of the Year four times?,Taylor Swift,Easy,Famous Firsts
4221,What was the name of the first Space Shuttle to fly into space?,Columbia,Easy,Famous Firsts
4222,Who became the first person to complete a marathon-distance run in under two hours?,Eliud Kipchoge,Easy,Famous Firsts
4223,Who was the first person to summit Mount Everest alongside Tenzing Norgay?,Edmund Hillary,Easy,Famous Firsts
4224,What was the first national park established in the United States and the world?,Yellowstone National Park,Easy,Famous Firsts
4225,Who was the first actor to play James Bond in a feature film?,Sean Connery,Easy,Famous Firsts
4226,What currency entered physical circulation across the Eurozone in 2002?,Euro,Easy,Famous Firsts
4227,Who was the first African American woman to win the Academy Award for Best Actress?,Halle Berry,Easy,Famous Firsts
4228,Which city hosted the first modern Olympic Games in 1896?,Athens,Easy,Famous Firsts
4229,What was the first decentralised cryptocurrency ever launched?,Bitcoin,Easy,Famous Firsts
4230,Which athlete became the first to win eight gold medals at a single Olympic Games?,Michael Phelps,Easy,Famous Firsts
4231,What was the first music video to surpass one billion views on YouTube?,Gangnam Style,Easy,Famous Firsts
4232,Which player became the first to win three FIFA Men's World Cup titles?,Pelé,Easy,Famous Firsts
4233,What was the name of the first dog sent into orbit around Earth?,Laika,Easy,Famous Firsts
4234,What was the first mass-produced hybrid car?,Toyota Prius,Easy,Famous Firsts
4235,Which streaming service became the first whose original series won the Emmy for Outstanding Drama Series?,Hulu,Medium,Famous Firsts
4236,Which console was the first to include a built-in hard drive for saved games?,Original Xbox,Medium,Famous Firsts
4237,Who was the first African American to win the Academy Award for Best Actor?,Sidney Poitier,Medium,Famous Firsts
4238,Which company released the first commercially available mobile phone?,Motorola (DynaTAC 8000X),Medium,Famous Firsts
4239,Who became the first Muslim character to headline her own Marvel series?,Kamala Khan,Medium,Famous Firsts
4240,Which country was the first to grant women the right to vote in national elections?,New Zealand,Medium,Famous Firsts
4241,"Which artist released You Are Not Alone, the first song to debut at number one on the Billboard Hot 100?",Michael Jackson,Medium,Famous Firsts
4242,Who was the first female director to win the Academy Award for Best Director?,Kathryn Bigelow,Medium,Famous Firsts
4243,Which team became the first to complete an undefeated regular season and win the Super Bowl?,Miami Dolphins,Medium,Famous Firsts
4244,Who was the first woman to win Nobel Prizes in two different scientific fields?,Marie Curie,Medium,Famous Firsts
4245,What was the first music video played on MTV when the channel launched in 1981?,Video Killed the Radio Star,Medium,Famous Firsts
4246,Which company introduced the first commercial compact disc player in 1982?,Sony,Medium,Famous Firsts
4247,Who was the first gymnast to score a perfect 10 at the Olympic Games?,Nadia Com?neci,Medium,Famous Firsts
4248,Which film was the first to win the Big Five Academy Awards?,It Happened One Night,Medium,Famous Firsts
4249,Which country became the first to adopt Bitcoin as legal tender in 2021?,El Salvador,Medium,Famous Firsts
4250,Who was the first woman to travel into space?,Valentina Tereshkova,Medium,Famous Firsts
4251,Which footballer became the first to win five Ballon d'Or awards?,Lionel Messi,Medium,Famous Firsts
4252,Which nation became the first to land a spacecraft on the far side of the Moon?,China,Medium,Famous Firsts
4253,Who was the first Black woman to travel into space?,Mae Jemison,Medium,Famous Firsts
4254,Which US state was the first to ratify the Constitution?,Delaware,Medium,Famous Firsts
4255,Which hip-hop group was the first to win the Grammy for Album of the Year?,Outkast,Medium,Famous Firsts
4256,Who became the first female solo artist to win the Grammy for Best Rap Album?,Cardi B,Medium,Famous Firsts
4257,Which team became the first to go unbeaten in a 38-game Premier League season?,Arsenal,Medium,Famous Firsts
4258,What was the first major book printed using movable metal type in Europe?,The Gutenberg Bible,Medium,Famous Firsts
4259,Who was the first person to officially break the sound barrier in level flight?,Chuck Yeager,Medium,Famous Firsts
4260,Which NES game was the first on the console to use a battery-backed save system in its cartridge?,The Legend of Zelda,Medium,Famous Firsts
4261,Who was the first European explorer to reach the Pacific Ocean from the New World?,Vasco Núñez de Balboa,Medium,Famous Firsts
4262,"Which author wrote Frankenstein, widely considered the first true science-fiction novel?",Mary Shelley,Medium,Famous Firsts
4263,Who was the first Roman emperor?,Augustus,Medium,Famous Firsts
4264,What was the first toy advertised on television?,Mr. Potato Head,Medium,Famous Firsts
4265,Who was the first woman to win the Pritzker Architecture Prize?,Zaha Hadid,Medium,Famous Firsts
4266,Which song was the first broadcast from space?,Jingle Bells,Medium,Famous Firsts
4267,Who was the first woman to serve as a Justice on the United States Supreme Court?,Sandra Day O'Connor,Medium,Famous Firsts
4268,"Which country issued the first postage stamp, known as the Penny Black?",United Kingdom,Medium,Famous Firsts
4269,Who was the first boxer to defeat Muhammad Ali professionally?,Joe Frazier,Medium,Famous Firsts
4270,Which disease became the first to be eradicated worldwide through vaccination?,Smallpox,Medium,Famous Firsts
4271,What was the name of the first permanent artificial heart implanted in a human?,Jarvik-7,Hard,Famous Firsts
4272,What was the first widely used graphical web browser released to the public in 1993?,Mosaic,Hard,Famous Firsts
4273,Who was the first person to win both a Nobel Prize and an Academy Award?,George Bernard Shaw,Hard,Famous Firsts
4274,What was the first genetically modified crop approved for commercial sale in the United States?,Flavr Savr tomato,Hard,Famous Firsts
4275,Who is generally regarded as the first king of a united England?,Athelstan,Hard,Famous Firsts
4276,"Which 2004 film became the first Hollywood feature shot entirely against blue screen, with digital environments added later?",Sky Captain and the World of Tomorrow,Hard,Famous Firsts
